population	n_pop	k_folded	count
eas	39700	4607	0
eas	39700	4608	0
eas	39700	4609	0
eas	39700	4610	0
eas	39700	4611	0
eas	39700	4612	0
eas	39700	4613	0
eas	39700	4614	0
eas	39700	4615	0
eas	39700	4616	0
eas	39700	4617	0
eas	39700	4618	0
eas	39700	4619	0
eas	39700	4620	0
eas	39700	4621	0
eas	39700	4622	0
eas	39700	4623	0
eas	39700	4624	0
eas	39700	4625	0
eas	39700	4626	0
eas	39700	4627	0
eas	39700	4628	0
eas	39700	4629	0
eas	39700	4630	0
eas	39700	4631	0
eas	39700	4632	0
eas	39700	4633	0
eas	39700	4634	0
eas	39700	4635	0
eas	39700	4636	0
eas	39700	4637	0
eas	39700	4638	0
eas	39700	4639	0
eas	39700	4640	0
eas	39700	4641	0
eas	39700	4642	0
eas	39700	4643	0
eas	39700	4644	0
eas	39700	4645	0
eas	39700	4646	0
eas	39700	4647	0
eas	39700	4648	0
eas	39700	4649	0
eas	39700	4650	0
eas	39700	4651	0
eas	39700	4652	0
eas	39700	4653	0
eas	39700	4654	0
eas	39700	4655	0
eas	39700	4656	0
eas	39700	4657	0
eas	39700	4658	0
eas	39700	4659	0
eas	39700	4660	0
eas	39700	4661	0
eas	39700	4662	0
eas	39700	4663	0
eas	39700	4664	0
eas	39700	4665	0
eas	39700	4666	0
eas	39700	4667	0
eas	39700	4668	0
eas	39700	4669	0
eas	39700	4670	0
eas	39700	4671	0
eas	39700	4672	0
eas	39700	4673	0
eas	39700	4674	0
eas	39700	4675	0
eas	39700	4676	0
eas	39700	4677	0
eas	39700	4678	0
eas	39700	4679	0
eas	39700	4680	0
eas	39700	4681	0
eas	39700	4682	0
eas	39700	4683	0
eas	39700	4684	0
eas	39700	4685	0
eas	39700	4686	0
eas	39700	4687	0
eas	39700	4688	0
eas	39700	4689	0
eas	39700	4690	0
eas	39700	4691	0
eas	39700	4692	0
eas	39700	4693	0
eas	39700	4694	0
eas	39700	4695	0
eas	39700	4696	0
eas	39700	4697	0
eas	39700	4698	0
eas	39700	4699	0
eas	39700	4700	0
eas	39700	4701	0
eas	39700	4702	0
eas	39700	4703	0
eas	39700	4704	0
eas	39700	4705	0
eas	39700	4706	0
eas	39700	4707	0
eas	39700	4708	0
eas	39700	4709	0
eas	39700	4710	0
eas	39700	4711	0
eas	39700	4712	0
eas	39700	4713	0
eas	39700	4714	0
eas	39700	4715	0
eas	39700	4716	0
eas	39700	4717	0
eas	39700	4718	0
eas	39700	4719	0
eas	39700	4720	0
eas	39700	4721	0
eas	39700	4722	0
eas	39700	4723	0
eas	39700	4724	0
eas	39700	4725	0
eas	39700	4726	0
eas	39700	4727	0
eas	39700	4728	0
eas	39700	4729	0
eas	39700	4730	0
eas	39700	4731	0
eas	39700	4732	0
eas	39700	4733	0
eas	39700	4734	0
eas	39700	4735	0
eas	39700	4736	0
eas	39700	4737	0
eas	39700	4738	0
eas	39700	4739	0
eas	39700	4740	0
eas	39700	4741	0
eas	39700	4742	0
eas	39700	4743	0
eas	39700	4744	0
eas	39700	4745	0
eas	39700	4746	0
eas	39700	4747	0
eas	39700	4748	0
eas	39700	4749	0
eas	39700	4750	0
eas	39700	4751	0
eas	39700	4752	0
eas	39700	4753	0
eas	39700	4754	0
eas	39700	4755	0
eas	39700	4756	0
eas	39700	4757	0
eas	39700	4758	0
eas	39700	4759	0
eas	39700	4760	0
eas	39700	4761	0
eas	39700	4762	0
eas	39700	4763	0
eas	39700	4764	0
eas	39700	4765	0
eas	39700	4766	0
eas	39700	4767	0
eas	39700	4768	0
eas	39700	4769	0
eas	39700	4770	0
eas	39700	4771	0
eas	39700	4772	0
eas	39700	4773	0
eas	39700	4774	0
eas	39700	4775	0
eas	39700	4776	0
eas	39700	4777	0
eas	39700	4778	0
eas	39700	4779	0
eas	39700	4780	0
eas	39700	4781	0
eas	39700	4782	0
eas	39700	4783	0
eas	39700	4784	0
eas	39700	4785	0
eas	39700	4786	0
eas	39700	4787	0
eas	39700	4788	0
eas	39700	4789	0
eas	39700	4790	0
eas	39700	4791	0
eas	39700	4792	0
eas	39700	4793	0
eas	39700	4794	0
eas	39700	4795	0
eas	39700	4796	0
eas	39700	4797	0
eas	39700	4798	0
eas	39700	4799	0
eas	39700	4800	0
eas	39700	4801	0
eas	39700	4802	0
eas	39700	4803	0
eas	39700	4804	0
eas	39700	4805	0
eas	39700	4806	0
eas	39700	4807	0
eas	39700	4808	0
eas	39700	4809	0
eas	39700	4810	0
eas	39700	4811	0
eas	39700	4812	0
eas	39700	4813	0
eas	39700	4814	0
eas	39700	4815	0
eas	39700	4816	0
eas	39700	4817	0
eas	39700	4818	0
eas	39700	4819	0
eas	39700	4820	0
eas	39700	4821	0
eas	39700	4822	0
eas	39700	4823	0
eas	39700	4824	0
eas	39700	4825	0
eas	39700	4826	0
eas	39700	4827	0
eas	39700	4828	0
eas	39700	4829	0
eas	39700	4830	0
eas	39700	4831	0
eas	39700	4832	0
eas	39700	4833	0
eas	39700	4834	0
eas	39700	4835	0
eas	39700	4836	0
eas	39700	4837	0
eas	39700	4838	0
eas	39700	4839	0
eas	39700	4840	0
eas	39700	4841	0
eas	39700	4842	0
eas	39700	4843	0
eas	39700	4844	0
eas	39700	4845	0
eas	39700	4846	0
eas	39700	4847	0
eas	39700	4848	0
eas	39700	4849	0
eas	39700	4850	0
eas	39700	4851	0
eas	39700	4852	0
eas	39700	4853	0
eas	39700	4854	0
eas	39700	4855	0
eas	39700	4856	0
eas	39700	4857	0
eas	39700	4858	0
eas	39700	4859	0
eas	39700	4860	0
eas	39700	4861	0
eas	39700	4862	0
eas	39700	4863	0
eas	39700	4864	0
eas	39700	4865	0
eas	39700	4866	0
eas	39700	4867	0
eas	39700	4868	0
eas	39700	4869	0
eas	39700	4870	0
eas	39700	4871	0
eas	39700	4872	0
eas	39700	4873	0
eas	39700	4874	0
eas	39700	4875	0
eas	39700	4876	0
eas	39700	4877	0
eas	39700	4878	0
eas	39700	4879	0
eas	39700	4880	0
eas	39700	4881	0
eas	39700	4882	0
eas	39700	4883	0
eas	39700	4884	0
eas	39700	4885	0
eas	39700	4886	0
eas	39700	4887	0
eas	39700	4888	0
eas	39700	4889	0
eas	39700	4890	0
eas	39700	4891	0
eas	39700	4892	0
eas	39700	4893	0
eas	39700	4894	0
eas	39700	4895	0
eas	39700	4896	0
eas	39700	4897	0
eas	39700	4898	0
eas	39700	4899	0
eas	39700	4900	0
eas	39700	4901	0
eas	39700	4902	0
eas	39700	4903	0
eas	39700	4904	0
eas	39700	4905	0
eas	39700	4906	0
eas	39700	4907	0
eas	39700	4908	0
eas	39700	4909	0
eas	39700	4910	0
eas	39700	4911	0
eas	39700	4912	0
eas	39700	4913	0
eas	39700	4914	0
eas	39700	4915	0
eas	39700	4916	0
eas	39700	4917	0
eas	39700	4918	0
eas	39700	4919	0
eas	39700	4920	0
eas	39700	4921	0
eas	39700	4922	0
eas	39700	4923	0
eas	39700	4924	0
eas	39700	4925	0
eas	39700	4926	0
eas	39700	4927	0
eas	39700	4928	0
eas	39700	4929	0
eas	39700	4930	0
eas	39700	4931	0
eas	39700	4932	0
eas	39700	4933	0
eas	39700	4934	0
eas	39700	4935	0
eas	39700	4936	0
eas	39700	4937	0
eas	39700	4938	0
eas	39700	4939	0
eas	39700	4940	0
eas	39700	4941	0
eas	39700	4942	0
eas	39700	4943	0
eas	39700	4944	0
eas	39700	4945	0
eas	39700	4946	0
eas	39700	4947	0
eas	39700	4948	0
eas	39700	4949	0
eas	39700	4950	0
eas	39700	4951	0
eas	39700	4952	0
eas	39700	4953	0
eas	39700	4954	0
eas	39700	4955	0
eas	39700	4956	0
eas	39700	4957	0
eas	39700	4958	0
eas	39700	4959	0
eas	39700	4960	0
eas	39700	4961	0
eas	39700	4962	0
eas	39700	4963	0
eas	39700	4964	0
eas	39700	4965	0
eas	39700	4966	0
eas	39700	4967	0
eas	39700	4968	0
eas	39700	4969	0
eas	39700	4970	0
eas	39700	4971	0
eas	39700	4972	0
eas	39700	4973	0
eas	39700	4974	0
eas	39700	4975	0
eas	39700	4976	0
eas	39700	4977	0
eas	39700	4978	0
eas	39700	4979	0
eas	39700	4980	0
eas	39700	4981	0
eas	39700	4982	0
eas	39700	4983	0
eas	39700	4984	0
eas	39700	4985	0
eas	39700	4986	0
eas	39700	4987	0
eas	39700	4988	0
eas	39700	4989	0
eas	39700	4990	0
eas	39700	4991	0
eas	39700	4992	0
eas	39700	4993	0
eas	39700	4994	0
eas	39700	4995	0
eas	39700	4996	0
eas	39700	4997	0
eas	39700	4998	0
eas	39700	4999	0
eas	39700	5000	0
eas	39700	5001	0
eas	39700	5002	0
eas	39700	5003	0
eas	39700	5004	0
eas	39700	5005	0
eas	39700	5006	0
eas	39700	5007	0
eas	39700	5008	0
eas	39700	5009	0
eas	39700	5010	0
eas	39700	5011	0
eas	39700	5012	0
eas	39700	5013	0
eas	39700	5014	0
eas	39700	5015	0
eas	39700	5016	0
eas	39700	5017	0
eas	39700	5018	0
eas	39700	5019	0
eas	39700	5020	0
eas	39700	5021	0
eas	39700	5022	0
eas	39700	5023	0
eas	39700	5024	0
eas	39700	5025	0
eas	39700	5026	0
eas	39700	5027	0
eas	39700	5028	0
eas	39700	5029	0
eas	39700	5030	0
eas	39700	5031	0
eas	39700	5032	0
eas	39700	5033	0
eas	39700	5034	0
eas	39700	5035	0
eas	39700	5036	0
eas	39700	5037	0
eas	39700	5038	0
eas	39700	5039	0
eas	39700	5040	0
eas	39700	5041	0
eas	39700	5042	0
eas	39700	5043	0
eas	39700	5044	0
eas	39700	5045	0
eas	39700	5046	0
eas	39700	5047	0
eas	39700	5048	0
eas	39700	5049	0
eas	39700	5050	0
eas	39700	5051	0
eas	39700	5052	0
eas	39700	5053	0
eas	39700	5054	0
eas	39700	5055	0
eas	39700	5056	0
eas	39700	5057	0
eas	39700	5058	0
eas	39700	5059	0
eas	39700	5060	0
eas	39700	5061	0
eas	39700	5062	0
eas	39700	5063	0
eas	39700	5064	0
eas	39700	5065	0
eas	39700	5066	0
eas	39700	5067	0
eas	39700	5068	0
eas	39700	5069	0
eas	39700	5070	0
eas	39700	5071	0
eas	39700	5072	0
eas	39700	5073	0
eas	39700	5074	0
eas	39700	5075	0
eas	39700	5076	0
eas	39700	5077	0
eas	39700	5078	0
eas	39700	5079	0
eas	39700	5080	0
eas	39700	5081	0
eas	39700	5082	0
eas	39700	5083	0
eas	39700	5084	0
eas	39700	5085	0
eas	39700	5086	0
eas	39700	5087	0
eas	39700	5088	0
eas	39700	5089	0
eas	39700	5090	0
eas	39700	5091	0
eas	39700	5092	0
eas	39700	5093	0
eas	39700	5094	0
eas	39700	5095	0
eas	39700	5096	0
eas	39700	5097	0
eas	39700	5098	0
eas	39700	5099	0
eas	39700	5100	0
eas	39700	5101	0
eas	39700	5102	0
eas	39700	5103	0
eas	39700	5104	0
eas	39700	5105	0
eas	39700	5106	0
eas	39700	5107	0
eas	39700	5108	0
eas	39700	5109	0
eas	39700	5110	0
eas	39700	5111	0
eas	39700	5112	0
eas	39700	5113	0
eas	39700	5114	0
eas	39700	5115	0
eas	39700	5116	0
eas	39700	5117	0
eas	39700	5118	0
eas	39700	5119	0
eas	39700	5120	0
eas	39700	5121	0
eas	39700	5122	0
eas	39700	5123	0
eas	39700	5124	0
eas	39700	5125	0
eas	39700	5126	0
eas	39700	5127	0
eas	39700	5128	0
eas	39700	5129	0
eas	39700	5130	0
eas	39700	5131	0
eas	39700	5132	0
eas	39700	5133	0
eas	39700	5134	0
eas	39700	5135	0
eas	39700	5136	0
eas	39700	5137	0
eas	39700	5138	0
eas	39700	5139	0
eas	39700	5140	0
eas	39700	5141	0
eas	39700	5142	0
eas	39700	5143	0
eas	39700	5144	0
eas	39700	5145	0
eas	39700	5146	0
eas	39700	5147	0
eas	39700	5148	0
eas	39700	5149	0
eas	39700	5150	0
eas	39700	5151	0
eas	39700	5152	0
eas	39700	5153	0
eas	39700	5154	0
eas	39700	5155	0
eas	39700	5156	0
eas	39700	5157	0
eas	39700	5158	0
eas	39700	5159	0
eas	39700	5160	0
eas	39700	5161	0
eas	39700	5162	0
eas	39700	5163	0
eas	39700	5164	0
eas	39700	5165	0
eas	39700	5166	0
eas	39700	5167	0
eas	39700	5168	0
eas	39700	5169	0
eas	39700	5170	0
eas	39700	5171	0
eas	39700	5172	0
eas	39700	5173	0
eas	39700	5174	0
eas	39700	5175	0
eas	39700	5176	0
eas	39700	5177	0
eas	39700	5178	0
eas	39700	5179	0
eas	39700	5180	0
eas	39700	5181	0
eas	39700	5182	0
eas	39700	5183	0
eas	39700	5184	0
eas	39700	5185	0
eas	39700	5186	0
eas	39700	5187	0
eas	39700	5188	0
eas	39700	5189	0
eas	39700	5190	0
eas	39700	5191	0
eas	39700	5192	0
eas	39700	5193	0
eas	39700	5194	0
eas	39700	5195	0
eas	39700	5196	0
eas	39700	5197	0
eas	39700	5198	0
eas	39700	5199	0
eas	39700	5200	0
eas	39700	5201	0
eas	39700	5202	0
eas	39700	5203	0
eas	39700	5204	0
eas	39700	5205	0
eas	39700	5206	0
eas	39700	5207	0
eas	39700	5208	0
eas	39700	5209	0
eas	39700	5210	0
eas	39700	5211	0
eas	39700	5212	0
eas	39700	5213	0
eas	39700	5214	0
eas	39700	5215	0
eas	39700	5216	0
eas	39700	5217	0
eas	39700	5218	0
eas	39700	5219	0
eas	39700	5220	0
eas	39700	5221	0
eas	39700	5222	0
eas	39700	5223	0
eas	39700	5224	0
eas	39700	5225	0
eas	39700	5226	0
eas	39700	5227	0
eas	39700	5228	0
eas	39700	5229	0
eas	39700	5230	0
eas	39700	5231	0
eas	39700	5232	0
eas	39700	5233	0
eas	39700	5234	0
eas	39700	5235	0
eas	39700	5236	0
eas	39700	5237	0
eas	39700	5238	0
eas	39700	5239	0
eas	39700	5240	0
eas	39700	5241	0
eas	39700	5242	0
eas	39700	5243	0
eas	39700	5244	0
eas	39700	5245	0
eas	39700	5246	0
eas	39700	5247	0
eas	39700	5248	0
eas	39700	5249	0
eas	39700	5250	0
eas	39700	5251	0
eas	39700	5252	0
eas	39700	5253	0
eas	39700	5254	0
eas	39700	5255	0
eas	39700	5256	0
eas	39700	5257	0
eas	39700	5258	0
eas	39700	5259	0
eas	39700	5260	0
eas	39700	5261	0
eas	39700	5262	0
eas	39700	5263	0
eas	39700	5264	0
eas	39700	5265	0
eas	39700	5266	0
eas	39700	5267	0
eas	39700	5268	0
eas	39700	5269	0
eas	39700	5270	0
eas	39700	5271	0
eas	39700	5272	0
eas	39700	5273	0
eas	39700	5274	0
eas	39700	5275	0
eas	39700	5276	0
eas	39700	5277	0
eas	39700	5278	0
eas	39700	5279	0
eas	39700	5280	0
eas	39700	5281	0
eas	39700	5282	0
eas	39700	5283	0
eas	39700	5284	0
eas	39700	5285	0
eas	39700	5286	0
eas	39700	5287	0
eas	39700	5288	0
eas	39700	5289	0
eas	39700	5290	0
eas	39700	5291	0
eas	39700	5292	0
eas	39700	5293	0
eas	39700	5294	0
eas	39700	5295	0
eas	39700	5296	0
eas	39700	5297	0
eas	39700	5298	0
eas	39700	5299	0
eas	39700	5300	0
eas	39700	5301	0
eas	39700	5302	0
eas	39700	5303	0
eas	39700	5304	0
eas	39700	5305	0
eas	39700	5306	0
eas	39700	5307	0
eas	39700	5308	0
eas	39700	5309	0
eas	39700	5310	0
eas	39700	5311	0
eas	39700	5312	0
eas	39700	5313	0
eas	39700	5314	0
eas	39700	5315	0
eas	39700	5316	0
eas	39700	5317	0
eas	39700	5318	0
eas	39700	5319	0
eas	39700	5320	0
eas	39700	5321	0
eas	39700	5322	0
eas	39700	5323	0
eas	39700	5324	0
eas	39700	5325	0
eas	39700	5326	0
eas	39700	5327	0
eas	39700	5328	0
eas	39700	5329	0
eas	39700	5330	0
eas	39700	5331	0
eas	39700	5332	0
eas	39700	5333	0
eas	39700	5334	0
eas	39700	5335	0
eas	39700	5336	0
eas	39700	5337	0
eas	39700	5338	0
eas	39700	5339	0
eas	39700	5340	0
eas	39700	5341	0
eas	39700	5342	0
eas	39700	5343	0
eas	39700	5344	0
eas	39700	5345	0
eas	39700	5346	0
eas	39700	5347	0
eas	39700	5348	0
eas	39700	5349	0
eas	39700	5350	0
eas	39700	5351	0
eas	39700	5352	0
eas	39700	5353	0
eas	39700	5354	0
eas	39700	5355	0
eas	39700	5356	0
eas	39700	5357	0
eas	39700	5358	0
eas	39700	5359	0
eas	39700	5360	0
eas	39700	5361	0
eas	39700	5362	0
eas	39700	5363	0
eas	39700	5364	0
eas	39700	5365	0
eas	39700	5366	0
eas	39700	5367	0
eas	39700	5368	0
eas	39700	5369	0
eas	39700	5370	0
eas	39700	5371	0
eas	39700	5372	0
eas	39700	5373	0
eas	39700	5374	0
eas	39700	5375	0
eas	39700	5376	0
eas	39700	5377	0
eas	39700	5378	0
eas	39700	5379	0
eas	39700	5380	0
eas	39700	5381	0
eas	39700	5382	0
eas	39700	5383	0
eas	39700	5384	0
eas	39700	5385	0
eas	39700	5386	0
eas	39700	5387	0
eas	39700	5388	0
eas	39700	5389	0
eas	39700	5390	0
eas	39700	5391	0
eas	39700	5392	0
eas	39700	5393	0
eas	39700	5394	0
eas	39700	5395	0
eas	39700	5396	0
eas	39700	5397	0
eas	39700	5398	0
eas	39700	5399	0
eas	39700	5400	0
eas	39700	5401	0
eas	39700	5402	0
eas	39700	5403	0
eas	39700	5404	0
eas	39700	5405	0
eas	39700	5406	0
eas	39700	5407	0
eas	39700	5408	0
eas	39700	5409	0
eas	39700	5410	0
eas	39700	5411	0
eas	39700	5412	0
eas	39700	5413	0
eas	39700	5414	0
eas	39700	5415	0
eas	39700	5416	0
eas	39700	5417	0
eas	39700	5418	0
eas	39700	5419	0
eas	39700	5420	0
eas	39700	5421	0
eas	39700	5422	0
eas	39700	5423	0
eas	39700	5424	0
eas	39700	5425	0
eas	39700	5426	0
eas	39700	5427	0
eas	39700	5428	0
eas	39700	5429	0
eas	39700	5430	0
eas	39700	5431	0
eas	39700	5432	0
eas	39700	5433	0
eas	39700	5434	0
eas	39700	5435	0
eas	39700	5436	0
eas	39700	5437	0
eas	39700	5438	0
eas	39700	5439	0
eas	39700	5440	0
eas	39700	5441	0
eas	39700	5442	0
eas	39700	5443	0
eas	39700	5444	0
eas	39700	5445	0
eas	39700	5446	0
eas	39700	5447	0
eas	39700	5448	0
eas	39700	5449	0
eas	39700	5450	0
eas	39700	5451	0
eas	39700	5452	0
eas	39700	5453	0
eas	39700	5454	0
eas	39700	5455	0
eas	39700	5456	0
eas	39700	5457	0
eas	39700	5458	0
eas	39700	5459	0
eas	39700	5460	0
eas	39700	5461	0
eas	39700	5462	0
eas	39700	5463	0
eas	39700	5464	0
eas	39700	5465	0
eas	39700	5466	0
eas	39700	5467	0
eas	39700	5468	0
eas	39700	5469	0
eas	39700	5470	0
eas	39700	5471	0
eas	39700	5472	0
eas	39700	5473	0
eas	39700	5474	0
eas	39700	5475	0
eas	39700	5476	0
eas	39700	5477	0
eas	39700	5478	0
eas	39700	5479	0
eas	39700	5480	0
eas	39700	5481	0
eas	39700	5482	0
eas	39700	5483	0
eas	39700	5484	0
eas	39700	5485	0
eas	39700	5486	0
eas	39700	5487	0
eas	39700	5488	0
eas	39700	5489	0
eas	39700	5490	0
eas	39700	5491	0
eas	39700	5492	0
eas	39700	5493	0
eas	39700	5494	0
eas	39700	5495	0
eas	39700	5496	0
eas	39700	5497	0
eas	39700	5498	0
eas	39700	5499	0
eas	39700	5500	0
eas	39700	5501	0
eas	39700	5502	0
eas	39700	5503	0
eas	39700	5504	0
eas	39700	5505	0
eas	39700	5506	0
eas	39700	5507	0
eas	39700	5508	0
eas	39700	5509	0
eas	39700	5510	0
eas	39700	5511	0
eas	39700	5512	0
eas	39700	5513	0
eas	39700	5514	0
eas	39700	5515	0
eas	39700	5516	0
eas	39700	5517	0
eas	39700	5518	0
eas	39700	5519	0
eas	39700	5520	0
eas	39700	5521	0
eas	39700	5522	0
eas	39700	5523	0
eas	39700	5524	0
eas	39700	5525	0
eas	39700	5526	0
eas	39700	5527	0
eas	39700	5528	0
eas	39700	5529	0
eas	39700	5530	0
eas	39700	5531	0
eas	39700	5532	0
eas	39700	5533	0
eas	39700	5534	0
eas	39700	5535	0
eas	39700	5536	0
eas	39700	5537	0
eas	39700	5538	0
eas	39700	5539	0
eas	39700	5540	0
eas	39700	5541	0
eas	39700	5542	0
eas	39700	5543	0
eas	39700	5544	0
eas	39700	5545	0
eas	39700	5546	0
eas	39700	5547	0
eas	39700	5548	0
eas	39700	5549	0
eas	39700	5550	0
eas	39700	5551	0
eas	39700	5552	0
eas	39700	5553	0
eas	39700	5554	0
eas	39700	5555	0
eas	39700	5556	0
eas	39700	5557	0
eas	39700	5558	0
eas	39700	5559	0
eas	39700	5560	0
eas	39700	5561	0
eas	39700	5562	0
eas	39700	5563	0
eas	39700	5564	0
eas	39700	5565	0
eas	39700	5566	0
eas	39700	5567	0
eas	39700	5568	0
eas	39700	5569	0
eas	39700	5570	0
eas	39700	5571	0
eas	39700	5572	0
eas	39700	5573	0
eas	39700	5574	0
eas	39700	5575	0
eas	39700	5576	0
eas	39700	5577	0
eas	39700	5578	0
eas	39700	5579	0
eas	39700	5580	0
eas	39700	5581	0
eas	39700	5582	0
eas	39700	5583	0
eas	39700	5584	0
eas	39700	5585	0
eas	39700	5586	0
eas	39700	5587	0
eas	39700	5588	0
eas	39700	5589	0
eas	39700	5590	0
eas	39700	5591	0
eas	39700	5592	0
eas	39700	5593	0
eas	39700	5594	0
eas	39700	5595	0
eas	39700	5596	0
eas	39700	5597	0
eas	39700	5598	0
eas	39700	5599	0
eas	39700	5600	0
eas	39700	5601	0
eas	39700	5602	0
eas	39700	5603	0
eas	39700	5604	0
eas	39700	5605	0
eas	39700	5606	0
eas	39700	5607	0
eas	39700	5608	0
eas	39700	5609	0
eas	39700	5610	0
eas	39700	5611	0
eas	39700	5612	0
eas	39700	5613	0
eas	39700	5614	0
eas	39700	5615	0
eas	39700	5616	0
eas	39700	5617	0
eas	39700	5618	0
eas	39700	5619	0
eas	39700	5620	0
eas	39700	5621	0
eas	39700	5622	0
eas	39700	5623	0
eas	39700	5624	0
eas	39700	5625	0
eas	39700	5626	0
eas	39700	5627	0
eas	39700	5628	0
eas	39700	5629	0
eas	39700	5630	0
eas	39700	5631	0
eas	39700	5632	0
eas	39700	5633	0
eas	39700	5634	0
eas	39700	5635	0
eas	39700	5636	0
eas	39700	5637	0
eas	39700	5638	0
eas	39700	5639	0
eas	39700	5640	0
eas	39700	5641	0
eas	39700	5642	0
eas	39700	5643	0
eas	39700	5644	0
eas	39700	5645	0
eas	39700	5646	0
eas	39700	5647	0
eas	39700	5648	0
eas	39700	5649	0
eas	39700	5650	0
eas	39700	5651	0
eas	39700	5652	0
eas	39700	5653	0
eas	39700	5654	0
eas	39700	5655	0
eas	39700	5656	0
eas	39700	5657	0
eas	39700	5658	0
eas	39700	5659	0
eas	39700	5660	0
eas	39700	5661	0
eas	39700	5662	0
eas	39700	5663	0
eas	39700	5664	0
eas	39700	5665	0
eas	39700	5666	0
eas	39700	5667	0
eas	39700	5668	0
eas	39700	5669	0
eas	39700	5670	0
eas	39700	5671	0
eas	39700	5672	0
eas	39700	5673	0
eas	39700	5674	0
eas	39700	5675	0
eas	39700	5676	0
eas	39700	5677	0
eas	39700	5678	0
eas	39700	5679	0
eas	39700	5680	0
eas	39700	5681	0
eas	39700	5682	0
eas	39700	5683	0
eas	39700	5684	0
eas	39700	5685	0
eas	39700	5686	0
eas	39700	5687	0
eas	39700	5688	0
eas	39700	5689	0
eas	39700	5690	0
eas	39700	5691	0
eas	39700	5692	0
eas	39700	5693	0
eas	39700	5694	0
eas	39700	5695	0
eas	39700	5696	0
eas	39700	5697	0
eas	39700	5698	0
eas	39700	5699	0
eas	39700	5700	0
eas	39700	5701	0
eas	39700	5702	0
eas	39700	5703	0
eas	39700	5704	0
eas	39700	5705	0
eas	39700	5706	0
eas	39700	5707	0
eas	39700	5708	0
eas	39700	5709	0
eas	39700	5710	0
eas	39700	5711	0
eas	39700	5712	0
eas	39700	5713	0
eas	39700	5714	0
eas	39700	5715	0
eas	39700	5716	0
eas	39700	5717	0
eas	39700	5718	0
eas	39700	5719	0
eas	39700	5720	0
eas	39700	5721	0
eas	39700	5722	0
eas	39700	5723	0
eas	39700	5724	0
eas	39700	5725	0
eas	39700	5726	0
eas	39700	5727	0
eas	39700	5728	0
eas	39700	5729	0
eas	39700	5730	0
eas	39700	5731	0
eas	39700	5732	0
eas	39700	5733	0
eas	39700	5734	0
eas	39700	5735	0
eas	39700	5736	0
eas	39700	5737	0
eas	39700	5738	0
eas	39700	5739	0
eas	39700	5740	0
eas	39700	5741	0
eas	39700	5742	0
eas	39700	5743	0
eas	39700	5744	0
eas	39700	5745	0
eas	39700	5746	0
eas	39700	5747	0
eas	39700	5748	0
eas	39700	5749	0
eas	39700	5750	0
eas	39700	5751	0
eas	39700	5752	0
eas	39700	5753	0
eas	39700	5754	0
eas	39700	5755	0
eas	39700	5756	0
eas	39700	5757	0
eas	39700	5758	0
eas	39700	5759	0
eas	39700	5760	0
eas	39700	5761	0
eas	39700	5762	0
eas	39700	5763	0
eas	39700	5764	0
eas	39700	5765	0
eas	39700	5766	0
eas	39700	5767	0
eas	39700	5768	0
eas	39700	5769	0
eas	39700	5770	0
eas	39700	5771	0
eas	39700	5772	0
eas	39700	5773	0
eas	39700	5774	0
eas	39700	5775	0
eas	39700	5776	0
eas	39700	5777	0
eas	39700	5778	0
eas	39700	5779	0
eas	39700	5780	0
eas	39700	5781	0
eas	39700	5782	0
eas	39700	5783	0
eas	39700	5784	0
eas	39700	5785	0
eas	39700	5786	0
eas	39700	5787	0
eas	39700	5788	0
eas	39700	5789	0
eas	39700	5790	0
eas	39700	5791	0
eas	39700	5792	0
eas	39700	5793	0
eas	39700	5794	0
eas	39700	5795	0
eas	39700	5796	0
eas	39700	5797	0
eas	39700	5798	0
eas	39700	5799	0
eas	39700	5800	0
eas	39700	5801	0
eas	39700	5802	0
eas	39700	5803	0
eas	39700	5804	0
eas	39700	5805	0
eas	39700	5806	0
eas	39700	5807	0
eas	39700	5808	0
eas	39700	5809	0
eas	39700	5810	0
eas	39700	5811	0
eas	39700	5812	0
eas	39700	5813	0
eas	39700	5814	0
eas	39700	5815	0
eas	39700	5816	0
eas	39700	5817	0
eas	39700	5818	0
eas	39700	5819	0
eas	39700	5820	0
eas	39700	5821	0
eas	39700	5822	0
eas	39700	5823	0
eas	39700	5824	0
eas	39700	5825	0
eas	39700	5826	0
eas	39700	5827	0
eas	39700	5828	0
eas	39700	5829	0
eas	39700	5830	0
eas	39700	5831	0
eas	39700	5832	0
eas	39700	5833	0
eas	39700	5834	0
eas	39700	5835	0
eas	39700	5836	0
eas	39700	5837	0
eas	39700	5838	0
eas	39700	5839	0
eas	39700	5840	0
eas	39700	5841	0
eas	39700	5842	0
eas	39700	5843	0
eas	39700	5844	0
eas	39700	5845	0
eas	39700	5846	0
eas	39700	5847	0
eas	39700	5848	0
eas	39700	5849	0
eas	39700	5850	0
eas	39700	5851	0
eas	39700	5852	0
eas	39700	5853	0
eas	39700	5854	0
eas	39700	5855	0
eas	39700	5856	0
eas	39700	5857	0
eas	39700	5858	0
eas	39700	5859	0
eas	39700	5860	0
eas	39700	5861	0
eas	39700	5862	0
eas	39700	5863	0
eas	39700	5864	0
eas	39700	5865	0
eas	39700	5866	0
eas	39700	5867	0
eas	39700	5868	0
eas	39700	5869	0
eas	39700	5870	0
eas	39700	5871	0
eas	39700	5872	0
eas	39700	5873	0
eas	39700	5874	0
eas	39700	5875	0
eas	39700	5876	0
eas	39700	5877	0
