population	n_pop	k_folded	count
afr	33480	2936	0
afr	33480	2937	0
afr	33480	2938	0
afr	33480	2939	0
afr	33480	2940	0
afr	33480	2941	0
afr	33480	2942	0
afr	33480	2943	0
afr	33480	2944	0
afr	33480	2945	0
afr	33480	2946	0
afr	33480	2947	0
afr	33480	2948	0
afr	33480	2949	0
afr	33480	2950	0
afr	33480	2951	0
afr	33480	2952	0
afr	33480	2953	0
afr	33480	2954	0
afr	33480	2955	0
afr	33480	2956	0
afr	33480	2957	0
afr	33480	2958	0
afr	33480	2959	0
afr	33480	2960	0
afr	33480	2961	0
afr	33480	2962	0
afr	33480	2963	0
afr	33480	2964	0
afr	33480	2965	0
afr	33480	2966	0
afr	33480	2967	0
afr	33480	2968	0
afr	33480	2969	0
afr	33480	2970	0
afr	33480	2971	0
afr	33480	2972	0
afr	33480	2973	0
afr	33480	2974	0
afr	33480	2975	0
afr	33480	2976	0
afr	33480	2977	0
afr	33480	2978	0
afr	33480	2979	0
afr	33480	2980	0
afr	33480	2981	0
afr	33480	2982	0
afr	33480	2983	0
afr	33480	2984	0
afr	33480	2985	0
afr	33480	2986	0
afr	33480	2987	0
afr	33480	2988	0
afr	33480	2989	0
afr	33480	2990	0
afr	33480	2991	0
afr	33480	2992	0
afr	33480	2993	0
afr	33480	2994	0
afr	33480	2995	0
afr	33480	2996	0
afr	33480	2997	0
afr	33480	2998	0
afr	33480	2999	0
afr	33480	3000	0
afr	33480	3001	0
afr	33480	3002	0
afr	33480	3003	0
afr	33480	3004	0
afr	33480	3005	0
afr	33480	3006	0
afr	33480	3007	0
afr	33480	3008	0
afr	33480	3009	0
afr	33480	3010	0
afr	33480	3011	0
afr	33480	3012	0
afr	33480	3013	0
afr	33480	3014	0
afr	33480	3015	0
afr	33480	3016	0
afr	33480	3017	0
afr	33480	3018	0
afr	33480	3019	0
afr	33480	3020	0
afr	33480	3021	0
afr	33480	3022	0
afr	33480	3023	0
afr	33480	3024	0
afr	33480	3025	0
afr	33480	3026	0
afr	33480	3027	0
afr	33480	3028	0
afr	33480	3029	0
afr	33480	3030	0
afr	33480	3031	0
afr	33480	3032	0
afr	33480	3033	0
afr	33480	3034	0
afr	33480	3035	0
afr	33480	3036	0
afr	33480	3037	0
afr	33480	3038	0
afr	33480	3039	0
afr	33480	3040	0
afr	33480	3041	0
afr	33480	3042	0
afr	33480	3043	0
afr	33480	3044	0
afr	33480	3045	0
afr	33480	3046	0
afr	33480	3047	0
afr	33480	3048	0
afr	33480	3049	0
afr	33480	3050	0
afr	33480	3051	0
afr	33480	3052	0
afr	33480	3053	0
afr	33480	3054	0
afr	33480	3055	0
afr	33480	3056	0
afr	33480	3057	0
afr	33480	3058	0
afr	33480	3059	0
afr	33480	3060	0
afr	33480	3061	0
afr	33480	3062	0
afr	33480	3063	0
afr	33480	3064	0
afr	33480	3065	0
afr	33480	3066	0
afr	33480	3067	0
afr	33480	3068	0
afr	33480	3069	0
afr	33480	3070	0
afr	33480	3071	0
afr	33480	3072	0
afr	33480	3073	0
afr	33480	3074	0
afr	33480	3075	0
afr	33480	3076	0
afr	33480	3077	0
afr	33480	3078	0
afr	33480	3079	0
afr	33480	3080	0
afr	33480	3081	0
afr	33480	3082	0
afr	33480	3083	0
afr	33480	3084	0
afr	33480	3085	0
afr	33480	3086	0
afr	33480	3087	0
afr	33480	3088	0
afr	33480	3089	0
afr	33480	3090	0
afr	33480	3091	0
afr	33480	3092	0
afr	33480	3093	0
afr	33480	3094	0
afr	33480	3095	0
afr	33480	3096	0
afr	33480	3097	0
afr	33480	3098	0
afr	33480	3099	0
afr	33480	3100	0
afr	33480	3101	0
afr	33480	3102	0
afr	33480	3103	0
afr	33480	3104	0
afr	33480	3105	0
afr	33480	3106	0
afr	33480	3107	0
afr	33480	3108	0
afr	33480	3109	0
afr	33480	3110	0
afr	33480	3111	0
afr	33480	3112	0
afr	33480	3113	0
afr	33480	3114	0
afr	33480	3115	0
afr	33480	3116	0
afr	33480	3117	0
afr	33480	3118	0
afr	33480	3119	0
afr	33480	3120	0
afr	33480	3121	0
afr	33480	3122	0
afr	33480	3123	0
afr	33480	3124	0
afr	33480	3125	0
afr	33480	3126	0
afr	33480	3127	0
afr	33480	3128	0
afr	33480	3129	0
afr	33480	3130	0
afr	33480	3131	0
afr	33480	3132	0
afr	33480	3133	0
afr	33480	3134	0
afr	33480	3135	0
afr	33480	3136	0
afr	33480	3137	0
afr	33480	3138	0
afr	33480	3139	0
afr	33480	3140	0
afr	33480	3141	0
afr	33480	3142	0
afr	33480	3143	0
afr	33480	3144	0
afr	33480	3145	0
afr	33480	3146	0
afr	33480	3147	0
afr	33480	3148	0
afr	33480	3149	0
afr	33480	3150	1
afr	33480	3151	0
afr	33480	3152	0
afr	33480	3153	0
afr	33480	3154	0
afr	33480	3155	0
afr	33480	3156	0
afr	33480	3157	0
afr	33480	3158	0
afr	33480	3159	0
afr	33480	3160	0
afr	33480	3161	0
afr	33480	3162	0
afr	33480	3163	0
afr	33480	3164	0
afr	33480	3165	0
afr	33480	3166	0
afr	33480	3167	0
afr	33480	3168	0
afr	33480	3169	0
afr	33480	3170	0
afr	33480	3171	0
afr	33480	3172	0
afr	33480	3173	0
afr	33480	3174	0
afr	33480	3175	0
afr	33480	3176	0
afr	33480	3177	0
afr	33480	3178	0
afr	33480	3179	0
afr	33480	3180	0
afr	33480	3181	0
afr	33480	3182	0
afr	33480	3183	0
afr	33480	3184	0
afr	33480	3185	0
afr	33480	3186	0
afr	33480	3187	0
afr	33480	3188	0
afr	33480	3189	0
afr	33480	3190	0
afr	33480	3191	0
afr	33480	3192	0
afr	33480	3193	0
afr	33480	3194	0
afr	33480	3195	0
afr	33480	3196	0
afr	33480	3197	0
afr	33480	3198	0
afr	33480	3199	0
afr	33480	3200	0
afr	33480	3201	0
afr	33480	3202	0
afr	33480	3203	0
afr	33480	3204	0
afr	33480	3205	0
afr	33480	3206	0
afr	33480	3207	0
afr	33480	3208	0
afr	33480	3209	0
afr	33480	3210	0
afr	33480	3211	0
afr	33480	3212	0
afr	33480	3213	0
afr	33480	3214	0
afr	33480	3215	0
afr	33480	3216	0
afr	33480	3217	0
afr	33480	3218	0
afr	33480	3219	0
afr	33480	3220	0
afr	33480	3221	0
afr	33480	3222	0
afr	33480	3223	0
afr	33480	3224	0
afr	33480	3225	0
afr	33480	3226	0
afr	33480	3227	0
afr	33480	3228	0
afr	33480	3229	0
afr	33480	3230	0
afr	33480	3231	0
afr	33480	3232	0
afr	33480	3233	0
afr	33480	3234	0
afr	33480	3235	0
afr	33480	3236	0
afr	33480	3237	0
afr	33480	3238	0
afr	33480	3239	0
afr	33480	3240	0
afr	33480	3241	0
afr	33480	3242	0
afr	33480	3243	0
afr	33480	3244	0
afr	33480	3245	0
afr	33480	3246	0
afr	33480	3247	0
afr	33480	3248	0
afr	33480	3249	0
afr	33480	3250	0
afr	33480	3251	0
afr	33480	3252	0
afr	33480	3253	0
afr	33480	3254	0
afr	33480	3255	0
afr	33480	3256	0
afr	33480	3257	0
afr	33480	3258	0
afr	33480	3259	0
afr	33480	3260	0
afr	33480	3261	0
afr	33480	3262	0
afr	33480	3263	0
afr	33480	3264	0
afr	33480	3265	0
afr	33480	3266	0
afr	33480	3267	0
afr	33480	3268	0
afr	33480	3269	0
afr	33480	3270	0
afr	33480	3271	0
afr	33480	3272	0
afr	33480	3273	0
afr	33480	3274	0
afr	33480	3275	0
afr	33480	3276	0
afr	33480	3277	0
afr	33480	3278	0
afr	33480	3279	0
afr	33480	3280	0
afr	33480	3281	0
afr	33480	3282	0
afr	33480	3283	0
afr	33480	3284	0
afr	33480	3285	0
afr	33480	3286	0
afr	33480	3287	0
afr	33480	3288	0
afr	33480	3289	0
afr	33480	3290	0
afr	33480	3291	0
afr	33480	3292	0
afr	33480	3293	0
afr	33480	3294	0
afr	33480	3295	0
afr	33480	3296	0
afr	33480	3297	0
afr	33480	3298	0
afr	33480	3299	0
afr	33480	3300	0
afr	33480	3301	0
afr	33480	3302	0
afr	33480	3303	0
afr	33480	3304	0
afr	33480	3305	0
afr	33480	3306	0
afr	33480	3307	0
afr	33480	3308	0
afr	33480	3309	0
afr	33480	3310	0
afr	33480	3311	0
afr	33480	3312	0
afr	33480	3313	0
afr	33480	3314	0
afr	33480	3315	0
afr	33480	3316	0
afr	33480	3317	0
afr	33480	3318	0
afr	33480	3319	0
afr	33480	3320	0
afr	33480	3321	0
afr	33480	3322	0
afr	33480	3323	0
afr	33480	3324	0
afr	33480	3325	0
afr	33480	3326	0
afr	33480	3327	0
afr	33480	3328	0
afr	33480	3329	0
afr	33480	3330	0
afr	33480	3331	0
afr	33480	3332	0
afr	33480	3333	0
afr	33480	3334	0
afr	33480	3335	0
afr	33480	3336	0
afr	33480	3337	0
afr	33480	3338	0
afr	33480	3339	0
afr	33480	3340	0
afr	33480	3341	0
afr	33480	3342	0
afr	33480	3343	0
afr	33480	3344	0
afr	33480	3345	0
afr	33480	3346	0
afr	33480	3347	0
afr	33480	3348	0
afr	33480	3349	0
afr	33480	3350	0
afr	33480	3351	0
afr	33480	3352	0
afr	33480	3353	0
afr	33480	3354	0
afr	33480	3355	0
afr	33480	3356	0
afr	33480	3357	0
afr	33480	3358	0
afr	33480	3359	0
afr	33480	3360	0
afr	33480	3361	0
afr	33480	3362	0
afr	33480	3363	0
afr	33480	3364	0
afr	33480	3365	0
afr	33480	3366	0
afr	33480	3367	0
afr	33480	3368	0
afr	33480	3369	0
afr	33480	3370	0
afr	33480	3371	0
afr	33480	3372	0
afr	33480	3373	0
afr	33480	3374	0
afr	33480	3375	0
afr	33480	3376	0
afr	33480	3377	0
afr	33480	3378	0
afr	33480	3379	0
afr	33480	3380	0
afr	33480	3381	0
afr	33480	3382	0
afr	33480	3383	0
afr	33480	3384	0
afr	33480	3385	0
afr	33480	3386	0
afr	33480	3387	0
afr	33480	3388	0
afr	33480	3389	0
afr	33480	3390	0
afr	33480	3391	0
afr	33480	3392	0
afr	33480	3393	0
afr	33480	3394	0
afr	33480	3395	0
afr	33480	3396	0
afr	33480	3397	0
afr	33480	3398	0
afr	33480	3399	0
afr	33480	3400	0
afr	33480	3401	0
afr	33480	3402	0
afr	33480	3403	0
afr	33480	3404	0
afr	33480	3405	0
afr	33480	3406	0
afr	33480	3407	0
afr	33480	3408	0
afr	33480	3409	0
afr	33480	3410	0
afr	33480	3411	0
afr	33480	3412	0
afr	33480	3413	0
afr	33480	3414	0
afr	33480	3415	0
afr	33480	3416	0
afr	33480	3417	0
afr	33480	3418	0
afr	33480	3419	0
afr	33480	3420	0
afr	33480	3421	0
afr	33480	3422	0
afr	33480	3423	0
afr	33480	3424	0
afr	33480	3425	0
afr	33480	3426	0
afr	33480	3427	0
afr	33480	3428	0
afr	33480	3429	0
afr	33480	3430	0
afr	33480	3431	0
afr	33480	3432	0
afr	33480	3433	0
afr	33480	3434	0
afr	33480	3435	0
afr	33480	3436	0
afr	33480	3437	0
afr	33480	3438	0
afr	33480	3439	0
afr	33480	3440	0
afr	33480	3441	0
afr	33480	3442	0
afr	33480	3443	0
afr	33480	3444	0
afr	33480	3445	0
afr	33480	3446	0
afr	33480	3447	0
afr	33480	3448	0
afr	33480	3449	0
afr	33480	3450	0
afr	33480	3451	0
afr	33480	3452	0
afr	33480	3453	0
afr	33480	3454	0
afr	33480	3455	0
afr	33480	3456	0
afr	33480	3457	0
afr	33480	3458	0
afr	33480	3459	0
afr	33480	3460	0
afr	33480	3461	0
afr	33480	3462	0
afr	33480	3463	0
afr	33480	3464	0
afr	33480	3465	0
afr	33480	3466	0
afr	33480	3467	0
afr	33480	3468	0
afr	33480	3469	0
afr	33480	3470	0
afr	33480	3471	0
afr	33480	3472	0
afr	33480	3473	0
afr	33480	3474	0
afr	33480	3475	0
afr	33480	3476	0
afr	33480	3477	0
afr	33480	3478	0
afr	33480	3479	0
afr	33480	3480	0
afr	33480	3481	0
afr	33480	3482	0
afr	33480	3483	0
afr	33480	3484	0
afr	33480	3485	0
afr	33480	3486	0
afr	33480	3487	0
afr	33480	3488	0
afr	33480	3489	0
afr	33480	3490	0
afr	33480	3491	0
afr	33480	3492	0
afr	33480	3493	0
afr	33480	3494	0
afr	33480	3495	0
afr	33480	3496	0
afr	33480	3497	0
afr	33480	3498	0
afr	33480	3499	0
afr	33480	3500	0
afr	33480	3501	0
afr	33480	3502	0
afr	33480	3503	0
afr	33480	3504	0
afr	33480	3505	0
afr	33480	3506	0
afr	33480	3507	0
afr	33480	3508	0
afr	33480	3509	0
afr	33480	3510	0
afr	33480	3511	0
afr	33480	3512	0
afr	33480	3513	0
afr	33480	3514	0
afr	33480	3515	0
afr	33480	3516	0
afr	33480	3517	0
afr	33480	3518	0
afr	33480	3519	0
afr	33480	3520	0
afr	33480	3521	0
afr	33480	3522	0
afr	33480	3523	0
afr	33480	3524	0
afr	33480	3525	0
afr	33480	3526	0
afr	33480	3527	0
afr	33480	3528	0
afr	33480	3529	0
afr	33480	3530	0
afr	33480	3531	0
afr	33480	3532	0
afr	33480	3533	0
afr	33480	3534	0
afr	33480	3535	0
afr	33480	3536	0
afr	33480	3537	0
afr	33480	3538	0
afr	33480	3539	0
afr	33480	3540	0
afr	33480	3541	0
afr	33480	3542	0
afr	33480	3543	0
afr	33480	3544	0
afr	33480	3545	0
afr	33480	3546	0
afr	33480	3547	0
afr	33480	3548	0
afr	33480	3549	0
afr	33480	3550	0
afr	33480	3551	0
afr	33480	3552	0
afr	33480	3553	0
afr	33480	3554	0
afr	33480	3555	0
afr	33480	3556	0
afr	33480	3557	0
afr	33480	3558	0
afr	33480	3559	0
afr	33480	3560	0
afr	33480	3561	0
afr	33480	3562	0
afr	33480	3563	0
afr	33480	3564	0
afr	33480	3565	0
afr	33480	3566	0
afr	33480	3567	0
afr	33480	3568	0
afr	33480	3569	0
afr	33480	3570	0
afr	33480	3571	0
afr	33480	3572	0
afr	33480	3573	0
afr	33480	3574	0
afr	33480	3575	0
afr	33480	3576	0
afr	33480	3577	0
afr	33480	3578	0
afr	33480	3579	0
afr	33480	3580	0
afr	33480	3581	0
afr	33480	3582	0
afr	33480	3583	0
afr	33480	3584	0
afr	33480	3585	0
afr	33480	3586	0
afr	33480	3587	0
afr	33480	3588	0
afr	33480	3589	0
afr	33480	3590	0
afr	33480	3591	0
afr	33480	3592	0
afr	33480	3593	0
afr	33480	3594	0
afr	33480	3595	0
afr	33480	3596	0
afr	33480	3597	0
afr	33480	3598	0
afr	33480	3599	0
afr	33480	3600	0
afr	33480	3601	0
afr	33480	3602	0
afr	33480	3603	0
afr	33480	3604	0
afr	33480	3605	0
afr	33480	3606	0
afr	33480	3607	0
afr	33480	3608	0
afr	33480	3609	0
afr	33480	3610	0
afr	33480	3611	0
afr	33480	3612	0
afr	33480	3613	0
afr	33480	3614	0
afr	33480	3615	0
afr	33480	3616	0
afr	33480	3617	0
afr	33480	3618	0
afr	33480	3619	0
afr	33480	3620	0
afr	33480	3621	0
afr	33480	3622	0
afr	33480	3623	0
afr	33480	3624	0
afr	33480	3625	0
afr	33480	3626	0
afr	33480	3627	0
afr	33480	3628	0
afr	33480	3629	0
afr	33480	3630	0
afr	33480	3631	0
afr	33480	3632	0
afr	33480	3633	0
afr	33480	3634	0
afr	33480	3635	0
afr	33480	3636	0
afr	33480	3637	0
afr	33480	3638	0
afr	33480	3639	0
afr	33480	3640	0
afr	33480	3641	0
afr	33480	3642	0
afr	33480	3643	0
afr	33480	3644	0
afr	33480	3645	0
afr	33480	3646	0
afr	33480	3647	0
afr	33480	3648	0
afr	33480	3649	0
afr	33480	3650	0
afr	33480	3651	0
afr	33480	3652	0
afr	33480	3653	0
afr	33480	3654	0
afr	33480	3655	0
afr	33480	3656	0
afr	33480	3657	0
afr	33480	3658	0
afr	33480	3659	0
afr	33480	3660	0
afr	33480	3661	0
afr	33480	3662	0
afr	33480	3663	0
afr	33480	3664	0
afr	33480	3665	0
afr	33480	3666	0
afr	33480	3667	0
afr	33480	3668	0
afr	33480	3669	0
afr	33480	3670	0
afr	33480	3671	0
afr	33480	3672	0
afr	33480	3673	0
afr	33480	3674	0
afr	33480	3675	0
afr	33480	3676	0
afr	33480	3677	0
afr	33480	3678	0
afr	33480	3679	0
afr	33480	3680	0
afr	33480	3681	0
afr	33480	3682	0
afr	33480	3683	0
afr	33480	3684	0
afr	33480	3685	0
afr	33480	3686	0
afr	33480	3687	0
afr	33480	3688	0
afr	33480	3689	0
afr	33480	3690	0
afr	33480	3691	0
afr	33480	3692	0
afr	33480	3693	0
afr	33480	3694	0
afr	33480	3695	0
afr	33480	3696	0
afr	33480	3697	0
afr	33480	3698	0
afr	33480	3699	0
afr	33480	3700	0
afr	33480	3701	0
afr	33480	3702	0
afr	33480	3703	0
afr	33480	3704	0
afr	33480	3705	0
afr	33480	3706	0
afr	33480	3707	0
afr	33480	3708	0
afr	33480	3709	0
afr	33480	3710	0
afr	33480	3711	0
afr	33480	3712	0
afr	33480	3713	0
afr	33480	3714	0
afr	33480	3715	0
afr	33480	3716	0
afr	33480	3717	0
afr	33480	3718	0
afr	33480	3719	0
afr	33480	3720	0
afr	33480	3721	0
afr	33480	3722	0
afr	33480	3723	0
afr	33480	3724	0
afr	33480	3725	0
afr	33480	3726	0
afr	33480	3727	0
afr	33480	3728	0
afr	33480	3729	0
afr	33480	3730	0
afr	33480	3731	0
afr	33480	3732	0
afr	33480	3733	0
afr	33480	3734	0
afr	33480	3735	0
afr	33480	3736	0
afr	33480	3737	0
afr	33480	3738	0
afr	33480	3739	0
afr	33480	3740	0
afr	33480	3741	0
afr	33480	3742	0
afr	33480	3743	0
afr	33480	3744	0
afr	33480	3745	0
afr	33480	3746	0
afr	33480	3747	0
afr	33480	3748	0
afr	33480	3749	0
afr	33480	3750	0
afr	33480	3751	0
afr	33480	3752	0
afr	33480	3753	0
afr	33480	3754	0
afr	33480	3755	0
afr	33480	3756	0
afr	33480	3757	0
afr	33480	3758	0
afr	33480	3759	0
afr	33480	3760	0
afr	33480	3761	0
afr	33480	3762	0
afr	33480	3763	0
afr	33480	3764	0
afr	33480	3765	0
afr	33480	3766	0
afr	33480	3767	0
afr	33480	3768	0
afr	33480	3769	0
afr	33480	3770	0
afr	33480	3771	0
afr	33480	3772	0
afr	33480	3773	0
afr	33480	3774	0
afr	33480	3775	0
afr	33480	3776	0
afr	33480	3777	0
afr	33480	3778	0
afr	33480	3779	0
afr	33480	3780	0
afr	33480	3781	0
afr	33480	3782	0
afr	33480	3783	0
afr	33480	3784	0
afr	33480	3785	0
afr	33480	3786	0
afr	33480	3787	0
afr	33480	3788	0
afr	33480	3789	0
afr	33480	3790	0
afr	33480	3791	0
afr	33480	3792	0
afr	33480	3793	0
afr	33480	3794	0
afr	33480	3795	0
afr	33480	3796	0
afr	33480	3797	0
afr	33480	3798	0
afr	33480	3799	0
afr	33480	3800	0
afr	33480	3801	0
afr	33480	3802	0
afr	33480	3803	0
afr	33480	3804	0
afr	33480	3805	0
afr	33480	3806	0
afr	33480	3807	0
afr	33480	3808	0
afr	33480	3809	0
afr	33480	3810	0
afr	33480	3811	0
afr	33480	3812	0
afr	33480	3813	0
afr	33480	3814	0
afr	33480	3815	0
afr	33480	3816	0
afr	33480	3817	0
afr	33480	3818	0
afr	33480	3819	0
afr	33480	3820	0
afr	33480	3821	0
afr	33480	3822	0
afr	33480	3823	0
afr	33480	3824	0
afr	33480	3825	0
afr	33480	3826	0
afr	33480	3827	0
afr	33480	3828	0
afr	33480	3829	0
afr	33480	3830	0
afr	33480	3831	0
afr	33480	3832	0
afr	33480	3833	0
afr	33480	3834	0
afr	33480	3835	0
afr	33480	3836	0
afr	33480	3837	0
afr	33480	3838	0
afr	33480	3839	0
afr	33480	3840	0
afr	33480	3841	0
afr	33480	3842	0
afr	33480	3843	0
afr	33480	3844	0
afr	33480	3845	0
afr	33480	3846	0
afr	33480	3847	0
afr	33480	3848	0
afr	33480	3849	0
afr	33480	3850	0
afr	33480	3851	0
afr	33480	3852	0
afr	33480	3853	0
afr	33480	3854	0
afr	33480	3855	0
afr	33480	3856	0
afr	33480	3857	0
afr	33480	3858	0
afr	33480	3859	0
afr	33480	3860	0
afr	33480	3861	0
afr	33480	3862	0
afr	33480	3863	0
afr	33480	3864	0
afr	33480	3865	0
afr	33480	3866	0
afr	33480	3867	0
afr	33480	3868	0
afr	33480	3869	0
afr	33480	3870	0
afr	33480	3871	0
afr	33480	3872	0
afr	33480	3873	0
afr	33480	3874	0
afr	33480	3875	0
afr	33480	3876	0
afr	33480	3877	0
afr	33480	3878	0
afr	33480	3879	0
afr	33480	3880	0
afr	33480	3881	0
afr	33480	3882	0
afr	33480	3883	0
afr	33480	3884	0
afr	33480	3885	0
afr	33480	3886	0
afr	33480	3887	0
afr	33480	3888	0
afr	33480	3889	0
afr	33480	3890	0
afr	33480	3891	0
afr	33480	3892	0
afr	33480	3893	0
afr	33480	3894	0
afr	33480	3895	0
afr	33480	3896	0
afr	33480	3897	0
afr	33480	3898	0
afr	33480	3899	0
afr	33480	3900	0
afr	33480	3901	0
afr	33480	3902	0
afr	33480	3903	0
afr	33480	3904	0
afr	33480	3905	0
afr	33480	3906	0
afr	33480	3907	0
afr	33480	3908	0
afr	33480	3909	0
afr	33480	3910	0
afr	33480	3911	0
afr	33480	3912	0
afr	33480	3913	0
afr	33480	3914	0
afr	33480	3915	0
afr	33480	3916	0
afr	33480	3917	0
afr	33480	3918	0
afr	33480	3919	0
afr	33480	3920	0
afr	33480	3921	0
afr	33480	3922	0
afr	33480	3923	0
afr	33480	3924	0
afr	33480	3925	0
afr	33480	3926	0
afr	33480	3927	0
afr	33480	3928	0
afr	33480	3929	0
afr	33480	3930	0
afr	33480	3931	0
afr	33480	3932	0
afr	33480	3933	0
afr	33480	3934	0
afr	33480	3935	0
afr	33480	3936	0
afr	33480	3937	0
afr	33480	3938	0
afr	33480	3939	0
afr	33480	3940	0
afr	33480	3941	0
afr	33480	3942	0
afr	33480	3943	0
afr	33480	3944	0
afr	33480	3945	0
afr	33480	3946	0
afr	33480	3947	0
afr	33480	3948	0
afr	33480	3949	0
afr	33480	3950	0
afr	33480	3951	0
afr	33480	3952	0
afr	33480	3953	0
afr	33480	3954	0
afr	33480	3955	0
afr	33480	3956	0
afr	33480	3957	0
afr	33480	3958	0
afr	33480	3959	0
afr	33480	3960	0
afr	33480	3961	0
afr	33480	3962	0
afr	33480	3963	0
afr	33480	3964	0
afr	33480	3965	0
afr	33480	3966	0
afr	33480	3967	0
afr	33480	3968	0
afr	33480	3969	0
afr	33480	3970	0
afr	33480	3971	0
afr	33480	3972	0
afr	33480	3973	0
afr	33480	3974	0
afr	33480	3975	0
afr	33480	3976	0
afr	33480	3977	0
afr	33480	3978	0
afr	33480	3979	0
afr	33480	3980	0
afr	33480	3981	0
afr	33480	3982	0
afr	33480	3983	0
afr	33480	3984	0
afr	33480	3985	0
afr	33480	3986	0
afr	33480	3987	0
afr	33480	3988	0
afr	33480	3989	0
afr	33480	3990	0
afr	33480	3991	0
afr	33480	3992	0
afr	33480	3993	0
afr	33480	3994	0
afr	33480	3995	0
afr	33480	3996	0
afr	33480	3997	0
afr	33480	3998	0
afr	33480	3999	0
afr	33480	4000	0
afr	33480	4001	0
afr	33480	4002	0
afr	33480	4003	0
afr	33480	4004	0
afr	33480	4005	0
afr	33480	4006	0
afr	33480	4007	0
afr	33480	4008	0
afr	33480	4009	0
afr	33480	4010	0
afr	33480	4011	0
afr	33480	4012	0
afr	33480	4013	0
afr	33480	4014	0
afr	33480	4015	0
afr	33480	4016	0
afr	33480	4017	0
afr	33480	4018	0
afr	33480	4019	0
afr	33480	4020	0
afr	33480	4021	0
afr	33480	4022	0
afr	33480	4023	0
afr	33480	4024	0
afr	33480	4025	0
afr	33480	4026	0
afr	33480	4027	0
afr	33480	4028	0
afr	33480	4029	0
afr	33480	4030	0
afr	33480	4031	0
afr	33480	4032	0
afr	33480	4033	0
afr	33480	4034	0
afr	33480	4035	0
afr	33480	4036	0
afr	33480	4037	0
afr	33480	4038	0
afr	33480	4039	0
afr	33480	4040	0
afr	33480	4041	0
afr	33480	4042	0
afr	33480	4043	0
afr	33480	4044	0
afr	33480	4045	0
afr	33480	4046	0
afr	33480	4047	0
afr	33480	4048	0
afr	33480	4049	0
afr	33480	4050	0
afr	33480	4051	0
afr	33480	4052	0
afr	33480	4053	0
afr	33480	4054	0
afr	33480	4055	0
afr	33480	4056	0
afr	33480	4057	0
afr	33480	4058	0
afr	33480	4059	0
afr	33480	4060	0
afr	33480	4061	0
afr	33480	4062	0
afr	33480	4063	0
afr	33480	4064	0
afr	33480	4065	0
afr	33480	4066	0
afr	33480	4067	0
afr	33480	4068	0
afr	33480	4069	0
afr	33480	4070	0
afr	33480	4071	0
afr	33480	4072	0
afr	33480	4073	0
afr	33480	4074	0
afr	33480	4075	0
afr	33480	4076	0
afr	33480	4077	0
afr	33480	4078	0
afr	33480	4079	0
afr	33480	4080	0
afr	33480	4081	0
afr	33480	4082	0
afr	33480	4083	0
afr	33480	4084	0
afr	33480	4085	0
afr	33480	4086	0
afr	33480	4087	0
afr	33480	4088	0
afr	33480	4089	0
afr	33480	4090	0
afr	33480	4091	0
afr	33480	4092	0
afr	33480	4093	0
afr	33480	4094	0
afr	33480	4095	0
afr	33480	4096	0
afr	33480	4097	0
afr	33480	4098	0
afr	33480	4099	0
afr	33480	4100	0
afr	33480	4101	0
afr	33480	4102	0
afr	33480	4103	0
afr	33480	4104	0
afr	33480	4105	0
afr	33480	4106	0
afr	33480	4107	0
afr	33480	4108	0
afr	33480	4109	0
afr	33480	4110	0
afr	33480	4111	0
afr	33480	4112	0
afr	33480	4113	0
afr	33480	4114	0
afr	33480	4115	0
afr	33480	4116	0
afr	33480	4117	0
afr	33480	4118	0
afr	33480	4119	0
afr	33480	4120	0
afr	33480	4121	0
afr	33480	4122	0
afr	33480	4123	0
afr	33480	4124	0
afr	33480	4125	0
afr	33480	4126	0
afr	33480	4127	0
afr	33480	4128	0
afr	33480	4129	0
afr	33480	4130	0
afr	33480	4131	0
afr	33480	4132	0
afr	33480	4133	0
afr	33480	4134	0
afr	33480	4135	0
afr	33480	4136	0
afr	33480	4137	0
afr	33480	4138	0
afr	33480	4139	0
afr	33480	4140	0
afr	33480	4141	0
afr	33480	4142	0
afr	33480	4143	0
afr	33480	4144	0
afr	33480	4145	0
afr	33480	4146	0
afr	33480	4147	0
afr	33480	4148	0
afr	33480	4149	0
afr	33480	4150	0
afr	33480	4151	0
afr	33480	4152	0
afr	33480	4153	0
afr	33480	4154	0
afr	33480	4155	0
afr	33480	4156	0
afr	33480	4157	0
afr	33480	4158	0
afr	33480	4159	0
afr	33480	4160	0
afr	33480	4161	0
afr	33480	4162	0
afr	33480	4163	0
afr	33480	4164	0
afr	33480	4165	0
afr	33480	4166	0
afr	33480	4167	0
afr	33480	4168	0
afr	33480	4169	0
afr	33480	4170	0
afr	33480	4171	0
afr	33480	4172	0
afr	33480	4173	0
afr	33480	4174	0
afr	33480	4175	0
afr	33480	4176	0
afr	33480	4177	0
afr	33480	4178	0
afr	33480	4179	0
afr	33480	4180	0
afr	33480	4181	0
afr	33480	4182	0
afr	33480	4183	0
afr	33480	4184	0
afr	33480	4185	0
afr	33480	4186	0
afr	33480	4187	0
afr	33480	4188	0
afr	33480	4189	0
afr	33480	4190	0
afr	33480	4191	0
afr	33480	4192	0
afr	33480	4193	0
afr	33480	4194	0
afr	33480	4195	0
afr	33480	4196	0
afr	33480	4197	0
afr	33480	4198	0
afr	33480	4199	0
afr	33480	4200	0
afr	33480	4201	0
afr	33480	4202	0
afr	33480	4203	0
afr	33480	4204	0
afr	33480	4205	0
afr	33480	4206	0
